"id","indicator","indicator.label","freq","freq.label","rep_var","rep_var.label","classification","data.start","data.end","last.update","n.records","n.ref_area","with.region","collection","collection.label","subject","subject.label","database","database.label"
"EMP_CARE_SEX_CBR_NB_A","EMP_CARE_SEX_CBR_NB","Care employment by sex and place of birth (thousands)","A","Annual","EMP_CARE_NB","Care employment (previous ILO definition)","SEX,CBR",1992,2025,"23/02/2026 07:04:04",4908,93,,"PROFILES","Worker and Sector Profiles (PROFILES)","CAR","Paid care workers","PROFILES","Worker and Sector Profiles (PROFILES)"
"EMP_CARE_SEX_STE_NB_A","EMP_CARE_SEX_STE_NB","Care employment by sex and status in employment (thousands)","A","Annual","EMP_CARE_NB","Care employment (previous ILO definition)","SEX,STE",1991,2025,"25/02/2026 07:01:06",10111,125,,"PROFILES","Worker and Sector Profiles (PROFILES)","CAR","Paid care workers","PROFILES","Worker and Sector Profiles (PROFILES)"
"EMP_CARE_SEX_ECO_NB_A","EMP_CARE_SEX_ECO_NB","Care employment by sex and economic activity (thousands)","A","Annual","EMP_CARE_NB","Care employment (previous ILO definition)","SEX,ECO",1991,2025,"25/02/2026 07:01:06",86811,126,,"PROFILES","Worker and Sector Profiles (PROFILES)","CAR","Paid care workers","PROFILES","Worker and Sector Profiles (PROFILES)"
"EMP_CARE_SEX_EC2_NB_A","EMP_CARE_SEX_EC2_NB","Care employment by sex and economic activity - ISIC level 2 (thousands)","A","Annual","EMP_CARE_NB","Care employment (previous ILO definition)","SEX,EC2",1991,2025,"25/02/2026 07:01:06",111330,126,,"PROFILES","Worker and Sector Profiles (PROFILES)","CAR","Paid care workers","PROFILES","Worker and Sector Profiles (PROFILES)"
"EMP_CARE_SEX_OCU_NB_A","EMP_CARE_SEX_OCU_NB","Care employment by sex and occupation (thousands)","A","Annual","EMP_CARE_NB","Care employment (previous ILO definition)","SEX,OCU",1991,2025,"25/02/2026 07:01:06",45928,126,,"PROFILES","Worker and Sector Profiles (PROFILES)","CAR","Paid care workers","PROFILES","Worker and Sector Profiles (PROFILES)"
"EMP_CARE_SEX_OC2_NB_A","EMP_CARE_SEX_OC2_NB","Care employment by sex and occupation - ISCO level 2 (thousands)","A","Annual","EMP_CARE_NB","Care employment (previous ILO definition)","SEX,OC2",1991,2025,"25/02/2026 07:01:06",99388,126,,"PROFILES","Worker and Sector Profiles (PROFILES)","CAR","Paid care workers","PROFILES","Worker and Sector Profiles (PROFILES)"
"EMP_CARE_SEX_HOW_NB_A","EMP_CARE_SEX_HOW_NB","Care employment by sex and weekly hours actually worked (thousands)","A","Annual","EMP_CARE_NB","Care employment (previous ILO definition)","SEX,HOW",1996,2025,"25/02/2026 07:01:06",20859,113,,"PROFILES","Worker and Sector Profiles (PROFILES)","CAR","Paid care workers","PROFILES","Worker and Sector Profiles (PROFILES)"
"EMP_CARE_SEX_JOB_NB_A","EMP_CARE_SEX_JOB_NB","Care employment by sex and working time arrangement (thousands)","A","Annual","EMP_CARE_NB","Care employment (previous ILO definition)","SEX,JOB",1991,2025,"25/02/2026 07:01:06",8975,118,,"PROFILES","Worker and Sector Profiles (PROFILES)","CAR","Paid care workers","PROFILES","Worker and Sector Profiles (PROFILES)"
"EES_CARE_SEX_INS_NB_A","EES_CARE_SEX_INS_NB","Care employees by sex and public/private sector (thousands)","A","Annual","EES_CARE_NB","Care employees","SEX,INS",1991,2025,"25/02/2026 07:01:06",8284,116,,"PROFILES","Worker and Sector Profiles (PROFILES)","CAR","Paid care workers","PROFILES","Worker and Sector Profiles (PROFILES)"
"EES_CARE_SEX_JOB_NB_A","EES_CARE_SEX_JOB_NB","Care employees by sex and type of contract (thousands)","A","Annual","EES_CARE_NB","Care employees","SEX,JOB",1991,2025,"25/02/2026 07:01:06",7942,99,,"PROFILES","Worker and Sector Profiles (PROFILES)","CAR","Paid care workers","PROFILES","Worker and Sector Profiles (PROFILES)"
"EES_XPLV_SEX_RT_A","EES_XPLV_SEX_RT","Share of employees with access to parental leave by sex (%)","A","Annual","EES_XPLV_RT","Share of employees with access to parental leave","SEX",2005,2025,"25/02/2026 07:01:06",645,49,,"PROFILES","Worker and Sector Profiles (PROFILES)","CAR","Paid care workers","PROFILES","Worker and Sector Profiles (PROFILES)"
"EMP_CNIF_SEX_NB_A","EMP_CNIF_SEX_NB","Informal care employment by sex (thousands)","A","Annual","EMP_CNIF_NB","Informal care employment (previous ILO definition)","SEX",1999,2025,"25/02/2026 07:01:06",1664,93,,"PROFILES","Worker and Sector Profiles (PROFILES)","CAR","Paid care workers","PROFILES","Worker and Sector Profiles (PROFILES)"
"EMP_CNIF_SEX_RT_A","EMP_CNIF_SEX_RT","Informal care employment rate by sex (%)","A","Annual","EMP_CNIF_RT","Informal care employment rate (previous ILO definition)","SEX",1999,2025,"25/02/2026 07:01:06",1664,93,,"PROFILES","Worker and Sector Profiles (PROFILES)","CAR","Paid care workers","PROFILES","Worker and Sector Profiles (PROFILES)"
"EMP_CPIF_SEX_NB_A","EMP_CPIF_SEX_NB","Care employment outside the formal sector by sex (thousands)","A","Annual","EMP_CPIF_NB","Care employment outside the formal sector (previous ILO definition)","SEX",1999,2025,"25/02/2026 07:01:06",1663,93,,"PROFILES","Worker and Sector Profiles (PROFILES)","CAR","Paid care workers","PROFILES","Worker and Sector Profiles (PROFILES)"
"EMP_CPIF_SEX_RT_A","EMP_CPIF_SEX_RT","Share of care employment outside the formal sector by sex (%)","A","Annual","EMP_CPIF_RT","Share of care employment outside the formal sector (previous ILO definition)","SEX",1999,2025,"25/02/2026 07:01:06",1661,93,,"PROFILES","Worker and Sector Profiles (PROFILES)","CAR","Paid care workers","PROFILES","Worker and Sector Profiles (PROFILES)"
"HOW_EARE_SEX_NB_A","HOW_EARE_SEX_NB","Mean weekly hours actually worked per employee in care employment by sex","A","Annual","HOW_EARE_NB","Average weekly hours actually worked per employee in care employment","SEX",1996,2025,"25/02/2026 07:01:06",2529,113,,"PROFILES","Worker and Sector Profiles (PROFILES)","CAR","Paid care workers","PROFILES","Worker and Sector Profiles (PROFILES)"
"HOW_CARE_SEX_NB_A","HOW_CARE_SEX_NB","Mean weekly hours actually worked per person in care employment by sex","A","Annual","HOW_CARE_NB","Average weekly hours actually worked per person in care employment","SEX",1996,2025,"25/02/2026 07:01:06",2532,113,,"PROFILES","Worker and Sector Profiles (PROFILES)","CAR","Paid care workers","PROFILES","Worker and Sector Profiles (PROFILES)"
"EAR_CMTA_SEX_NB_A","EAR_CMTA_SEX_NB","Average monthly earnings of care employees by sex (local currency)","A","Annual","EAR_CMTA_NB","Average monthly earnings of care employees","SEX",1991,2025,"25/02/2026 07:01:06",2004,90,,"PROFILES","Worker and Sector Profiles (PROFILES)","CAR","Paid care workers","PROFILES","Worker and Sector Profiles (PROFILES)"
"EAR_CHRA_SEX_NB_A","EAR_CHRA_SEX_NB","Average hourly earnings of care employees by sex (local currency)","A","Annual","EAR_CHRA_NB","Average hourly earnings of care employees","SEX",1996,2025,"25/02/2026 07:01:06",1668,82,,"PROFILES","Worker and Sector Profiles (PROFILES)","CAR","Paid care workers","PROFILES","Worker and Sector Profiles (PROFILES)"
"EAR_CMTA_SEX_CUR_NB_A","EAR_CMTA_SEX_CUR_NB","Average monthly earnings of care employees by sex and currency","A","Annual","EAR_CMTA_NB","Average monthly earnings of care employees","SEX,CUR",1991,2025,"26/02/2026 07:02:04",5817,90,,"PROFILES","Worker and Sector Profiles (PROFILES)","CAR","Paid care workers","PROFILES","Worker and Sector Profiles (PROFILES)"
"EAR_CHRA_SEX_CUR_NB_A","EAR_CHRA_SEX_CUR_NB","Average hourly earnings of care employees by sex and currency","A","Annual","EAR_CHRA_NB","Average hourly earnings of care employees","SEX,CUR",1996,2025,"26/02/2026 07:02:04",4821,81,,"PROFILES","Worker and Sector Profiles (PROFILES)","CAR","Paid care workers","PROFILES","Worker and Sector Profiles (PROFILES)"
"EMP_STEM_SEX_AGE_NB_A","EMP_STEM_SEX_AGE_NB","Employment in STEM occupations by sex and age (thousands)","A","Annual","EMP_STEM_NB","Employment in STEM occupations (previous ILO definition)","SEX,AGE",2000,2025,"25/02/2026 07:01:06",21750,120,,"PROFILES","Worker and Sector Profiles (PROFILES)","STM","Workers in STEM occupations","PROFILES","Worker and Sector Profiles (PROFILES)"
"EMP_STEM_SEX_CBR_NB_A","EMP_STEM_SEX_CBR_NB","Employment in STEM occupations by sex and place of birth (thousands)","A","Annual","EMP_STEM_NB","Employment in STEM occupations (previous ILO definition)","SEX,CBR",2000,2025,"23/02/2026 07:04:04",4112,86,,"PROFILES","Worker and Sector Profiles (PROFILES)","STM","Workers in STEM occupations","PROFILES","Worker and Sector Profiles (PROFILES)"
"EMP_STEM_SEX_CCT_NB_A","EMP_STEM_SEX_CCT_NB","Employment in STEM occupations by sex and citizenship (thousands)","A","Annual","EMP_STEM_NB","Employment in STEM occupations (previous ILO definition)","SEX,CCT",2003,2025,"23/02/2026 07:04:04",3252,73,,"PROFILES","Worker and Sector Profiles (PROFILES)","STM","Workers in STEM occupations","PROFILES","Worker and Sector Profiles (PROFILES)"
"EMP_STEM_SEX_EDU_NB_A","EMP_STEM_SEX_EDU_NB","Employment in STEM occupations by sex and education (thousands)","A","Annual","EMP_STEM_NB","Employment in STEM occupations (previous ILO definition)","SEX,EDU",2000,2025,"25/02/2026 07:01:06",11817,118,,"PROFILES","Worker and Sector Profiles (PROFILES)","STM","Workers in STEM occupations","PROFILES","Worker and Sector Profiles (PROFILES)"
"EMP_STEM_SEX_GEO_NB_A","EMP_STEM_SEX_GEO_NB","Employment in STEM occupations by sex and rural / urban areas (thousands)","A","Annual","EMP_STEM_NB","Employment in STEM occupations (previous ILO definition)","SEX,GEO",2000,2025,"16/02/2026 19:17:09",4964,88,,"PROFILES","Worker and Sector Profiles (PROFILES)","STM","Workers in STEM occupations","PROFILES","Worker and Sector Profiles (PROFILES)"
"EMP_STEM_SEX_MTS_NB_A","EMP_STEM_SEX_MTS_NB","Employment in STEM occupations by sex and marital status (thousands)","A","Annual","EMP_STEM_NB","Employment in STEM occupations (previous ILO definition)","SEX,MTS",2000,2025,"25/02/2026 07:01:06",6944,112,,"PROFILES","Worker and Sector Profiles (PROFILES)","STM","Workers in STEM occupations","PROFILES","Worker and Sector Profiles (PROFILES)"
"EMP_STEM_SEX_STE_NB_A","EMP_STEM_SEX_STE_NB","Employment in STEM occupations by sex and status in employment (thousands)","A","Annual","EMP_STEM_NB","Employment in STEM occupations (previous ILO definition)","SEX,STE",2000,2025,"25/02/2026 07:01:06",7644,119,,"PROFILES","Worker and Sector Profiles (PROFILES)","STM","Workers in STEM occupations","PROFILES","Worker and Sector Profiles (PROFILES)"
"EMP_STEM_SEX_ECO_NB_A","EMP_STEM_SEX_ECO_NB","Employment in STEM occupations by sex and economic activity (thousands)","A","Annual","EMP_STEM_NB","Employment in STEM occupations (previous ILO definition)","SEX,ECO",2000,2025,"25/02/2026 07:01:06",66470,120,,"PROFILES","Worker and Sector Profiles (PROFILES)","STM","Workers in STEM occupations","PROFILES","Worker and Sector Profiles (PROFILES)"
"EMP_STEM_SEX_EC2_NB_A","EMP_STEM_SEX_EC2_NB","Employment in STEM occupations by sex and economic activity - ISIC level 2 (thousands)","A","Annual","EMP_STEM_NB","Employment in STEM occupations (previous ILO definition)","SEX,EC2",2000,2025,"25/02/2026 07:01:06",160098,120,,"PROFILES","Worker and Sector Profiles (PROFILES)","STM","Workers in STEM occupations","PROFILES","Worker and Sector Profiles (PROFILES)"
"EMP_STEM_SEX_OCU_NB_A","EMP_STEM_SEX_OCU_NB","Employment in STEM occupations by sex and occupation (thousands)","A","Annual","EMP_STEM_NB","Employment in STEM occupations (previous ILO definition)","SEX,OCU",2000,2025,"25/02/2026 07:01:06",13845,120,,"PROFILES","Worker and Sector Profiles (PROFILES)","STM","Workers in STEM occupations","PROFILES","Worker and Sector Profiles (PROFILES)"
"EMP_STEM_SEX_OC2_NB_A","EMP_STEM_SEX_OC2_NB","Employment in STEM occupations by sex and occupation - ISCO level 2 (thousands)","A","Annual","EMP_STEM_NB","Employment in STEM occupations (previous ILO definition)","SEX,OC2",2000,2025,"25/02/2026 07:01:06",20979,120,,"PROFILES","Worker and Sector Profiles (PROFILES)","STM","Workers in STEM occupations","PROFILES","Worker and Sector Profiles (PROFILES)"
"EMP_STEM_SEX_HOW_NB_A","EMP_STEM_SEX_HOW_NB","Employment in STEM occupations by sex and weekly hours actually worked (thousands)","A","Annual","EMP_STEM_NB","Employment in STEM occupations (previous ILO definition)","SEX,HOW",2003,2025,"25/02/2026 07:01:06",16609,107,,"PROFILES","Worker and Sector Profiles (PROFILES)","STM","Workers in STEM occupations","PROFILES","Worker and Sector Profiles (PROFILES)"
"EMP_STEM_SEX_JOB_NB_A","EMP_STEM_SEX_JOB_NB","Employment in STEM occupations by sex and working time arrangement (thousands)","A","Annual","EMP_STEM_NB","Employment in STEM occupations (previous ILO definition)","SEX,JOB",2003,2025,"25/02/2026 07:01:06",6914,112,,"PROFILES","Worker and Sector Profiles (PROFILES)","STM","Workers in STEM occupations","PROFILES","Worker and Sector Profiles (PROFILES)"
"EES_STEM_SEX_INS_NB_A","EES_STEM_SEX_INS_NB","Employees in STEM occupations by sex and public/private sector (thousands)","A","Annual","EES_STEM_NB","Employees in STEM occupations","SEX,INS",2000,2025,"25/02/2026 07:01:06",6422,111,,"PROFILES","Worker and Sector Profiles (PROFILES)","STM","Workers in STEM occupations","PROFILES","Worker and Sector Profiles (PROFILES)"
"EES_STEM_SEX_JOB_NB_A","EES_STEM_SEX_JOB_NB","Employees in STEM occupations by sex and type of job contract (thousands)","A","Annual","EES_STEM_NB","Employees in STEM occupations","SEX,JOB",2000,2025,"25/02/2026 07:01:06",6131,94,,"PROFILES","Worker and Sector Profiles (PROFILES)","STM","Workers in STEM occupations","PROFILES","Worker and Sector Profiles (PROFILES)"
"EMP_SNIF_SEX_NB_A","EMP_SNIF_SEX_NB","Informal employment in STEM occupations (thousands)","A","Annual","EMP_SNIF_NB","Informal employment in STEM occupations (previous ILO definition)","SEX",2006,2025,"25/02/2026 07:01:06",1333,90,,"PROFILES","Worker and Sector Profiles (PROFILES)","STM","Workers in STEM occupations","PROFILES","Worker and Sector Profiles (PROFILES)"
"EMP_SNIF_SEX_RT_A","EMP_SNIF_SEX_RT","Informal employment rate in STEM occupations (%)","A","Annual","EMP_SNIF_RT","Informal employment in STEM occupations rate (previous ILO definition)","SEX",2006,2025,"25/02/2026 07:01:06",1332,90,,"PROFILES","Worker and Sector Profiles (PROFILES)","STM","Workers in STEM occupations","PROFILES","Worker and Sector Profiles (PROFILES)"
"EMP_SPIF_SEX_NB_A","EMP_SPIF_SEX_NB","Employment in STEM occupations outside the formal sector (thousands)","A","Annual","EMP_SPIF_NB","Employment in STEM occupations outside the formal sector (previous ILO definition)","SEX",2006,2025,"25/02/2026 07:01:06",1332,90,,"PROFILES","Worker and Sector Profiles (PROFILES)","STM","Workers in STEM occupations","PROFILES","Worker and Sector Profiles (PROFILES)"
"EMP_SPIF_SEX_RT_A","EMP_SPIF_SEX_RT","Share of employment in STEM occupations outside the formal sector (%)","A","Annual","EMP_SPIF_RT","Share of employment in STEM occupations outside the formal sector (previous ILO definition)","SEX",2006,2025,"25/02/2026 07:01:06",1317,90,,"PROFILES","Worker and Sector Profiles (PROFILES)","STM","Workers in STEM occupations","PROFILES","Worker and Sector Profiles (PROFILES)"
"HOW_STEM_SEX_NB_A","HOW_STEM_SEX_NB","Mean weekly hours actually worked per person in in a STEM occupation","A","Annual","HOW_STEM_NB","Average weekly hours actually worked per person in in a STEM occupation","SEX",2003,2025,"25/02/2026 07:01:06",2044,107,,"PROFILES","Worker and Sector Profiles (PROFILES)","STM","Workers in STEM occupations","PROFILES","Worker and Sector Profiles (PROFILES)"
"HOW_STEE_SEX_NB_A","HOW_STEE_SEX_NB","Mean weekly hours actually worked per employee in a STEM occupation","A","Annual","HOW_STEE_NB","Average weekly hours actually worked per employee in a STEM occupation","SEX",2003,2025,"25/02/2026 07:01:06",2041,107,,"PROFILES","Worker and Sector Profiles (PROFILES)","STM","Workers in STEM occupations","PROFILES","Worker and Sector Profiles (PROFILES)"
"EAR_SMTA_SEX_NB_A","EAR_SMTA_SEX_NB","Average monthly earnings of STEM employees (local currency)","A","Annual","EAR_SMTA_NB","Average monthly earnings  of STEM employees","SEX",2003,2025,"25/02/2026 07:01:06",1519,84,,"PROFILES","Worker and Sector Profiles (PROFILES)","STM","Workers in STEM occupations","PROFILES","Worker and Sector Profiles (PROFILES)"
"EAR_SMTA_SEX_CUR_NB_A","EAR_SMTA_SEX_CUR_NB","Average monthly earnings of STEM employees by sex and currency","A","Annual","EAR_SMTA_NB","Average monthly earnings  of STEM employees","SEX,CUR",2003,2025,"26/02/2026 07:02:04",4404,84,,"PROFILES","Worker and Sector Profiles (PROFILES)","STM","Workers in STEM occupations","PROFILES","Worker and Sector Profiles (PROFILES)"
"EAR_SHRA_SEX_NB_A","EAR_SHRA_SEX_NB","Average hourly earnings of STEM employees (local currency)","A","Annual","EAR_SHRA_NB","Average hourly earnings of STEM employees","SEX",2003,2025,"25/02/2026 07:01:06",1327,75,,"PROFILES","Worker and Sector Profiles (PROFILES)","STM","Workers in STEM occupations","PROFILES","Worker and Sector Profiles (PROFILES)"
"EAR_SHRA_SEX_CUR_NB_A","EAR_SHRA_SEX_CUR_NB","Average hourly earnings of STEM employees by sex and currency","A","Annual","EAR_SHRA_NB","Average hourly earnings of STEM employees","SEX,CUR",2003,2025,"26/02/2026 07:02:04",3840,74,,"PROFILES","Worker and Sector Profiles (PROFILES)","STM","Workers in STEM occupations","PROFILES","Worker and Sector Profiles (PROFILES)"
"EMP_TOUR_SEX_AGE_NB_A","EMP_TOUR_SEX_AGE_NB","Tourism sector employment by sex and age (thousands)","A","Annual","EMP_TOUR_NB","Tourism sector employment (previous ILO definition)","SEX,AGE",2007,2025,"16/02/2026 19:17:09",9783,79,,"PROFILES","Worker and Sector Profiles (PROFILES)","TOU","Tourism sector workers","PROFILES","Worker and Sector Profiles (PROFILES)"
